lat,long,Timestamp,id,timestamp,start_diff,stop_diff,date,start_vec,stop_vec,Possible_Location,name
36.06754,24.87331,1/6/2014 6:33,35,2014-01-06T06:33:01Z,2.466666667,32,6/1/2014,0,1,Jack's Magical Beans,Vasco-Pais Willem
36.06754,24.87331,01/17/2014 07:42:34,5,2014-01-17T07:42:34Z,0.016666667,11.45,17/1/2014,0,1,Jack's Magical Beans,Baza Isak
36.06754,24.87332,01/15/2014 06:26:33,35,2014-01-15T06:26:33Z,0.033333333,14.46666667,15/1/2014,0,1,Jack's Magical Beans,Vasco-Pais Willem
36.06754,24.87332,1/9/2014 6:38,35,2014-01-09T06:38:33Z,0.05,17.46666667,9/1/2014,0,1,Jack's Magical Beans,Vasco-Pais Willem
36.06754,24.87333,1/8/2014 7:34,32,2014-01-08T07:34:01Z,11.61666667,0.033333333,8/1/2014,1,0,Jack's Magical Beans,Strum Orhan
36.06754,24.87333,01/15/2014 07:13:24,32,2014-01-15T07:13:24Z,0.016666667,33.61666667,15/1/2014,0,1,Jack's Magical Beans,Strum Orhan
36.06754,24.87334,01/13/2014 06:59:01,35,2014-01-13T06:59:01Z,10,0,13/1/2014,1,0,Jack's Magical Beans,Vasco-Pais Willem
36.06754,24.87336,01/14/2014 07:50:01,32,2014-01-14T07:50:01Z,34.61666667,0.016666667,14/1/2014,1,0,Jack's Magical Beans,Strum Orhan
36.06754,24.87336,01/17/2014 07:54:01,5,2014-01-17T07:54:01Z,11.45,0,17/1/2014,1,0,Jack's Magical Beans,Baza Isak
36.06755,24.8733,01/13/2014 06:53:56,32,2014-01-13T06:53:56Z,0.016666667,5.083333333,13/1/2014,0,1,Jack's Magical Beans,Strum Orhan
36.06755,24.87331,01/13/2014 07:31:01,32,2014-01-13T07:31:01Z,32,0,13/1/2014,1,0,Jack's Magical Beans,Strum Orhan
36.06755,24.87332,01/17/2014 06:15:32,35,2014-01-17T06:15:32Z,0.016666667,37.48333333,17/1/2014,0,1,Jack's Magical Beans,Vasco-Pais Willem
36.06755,24.87333,1/9/2014 7:12,32,2014-01-09T07:12:24Z,0.016666667,38.61666667,9/1/2014,0,1,Jack's Magical Beans,Strum Orhan
36.06755,24.87333,01/14/2014 07:15:24,32,2014-01-14T07:15:24Z,0.016666667,34.61666667,14/1/2014,0,1,Jack's Magical Beans,Strum Orhan
36.06755,24.87334,1/8/2014 8:14,5,2014-01-08T08:14:01Z,34.45,0,8/1/2014,1,0,Jack's Magical Beans,Baza Isak
36.06755,24.87334,1/7/2014 7:21,5,2014-01-07T07:21:34Z,0.016666667,41.45,7/1/2014,0,1,Jack's Magical Beans,Baza Isak
36.06755,24.87334,01/14/2014 07:56:01,5,2014-01-14T07:56:01Z,11.45,0.033333333,14/1/2014,1,0,Jack's Magical Beans,Baza Isak
36.06755,24.87334,01/15/2014 06:41:01,35,2014-01-15T06:41:01Z,14.46666667,29,15/1/2014,1,1,Jack's Magical Beans,Vasco-Pais Willem
36.06755,24.87334,1/9/2014 7:45,5,2014-01-09T07:45:01Z,31.45,0,9/1/2014,1,0,Jack's Magical Beans,Baza Isak
36.06755,24.87336,1/6/2014 8:00,5,2014-01-06T08:00:34Z,0.05,10.45,6/1/2014,0,1,Jack's Magical Beans,Baza Isak
36.06755,24.87336,01/13/2014 06:49:01,35,2014-01-13T06:49:01Z,0.466666667,10,13/1/2014,0,1,Jack's Magical Beans,Vasco-Pais Willem
36.06755,24.87336,01/16/2014 07:45:34,5,2014-01-16T07:45:34Z,0.016666667,16.45,16/1/2014,0,1,Jack's Magical Beans,Baza Isak
36.06755,24.87337,1/7/2014 7:46,32,2014-01-07T07:46:01Z,27.61666667,0,7/1/2014,1,0,Jack's Magical Beans,Strum Orhan
36.06765,24.90243,1/8/2014 17:38,34,2014-01-08T17:38:46Z,0.066666667,813.25,8/1/2014,0,1,House 34,Vann Edvard
36.06765,24.90248,01/18/2014 13:11:01,34,2014-01-18T13:11:01Z,1025,0,18/1/2014,1,0,House 34,Vann Edvard
36.06765,24.90252,01/17/2014 20:06:01,34,2014-01-17T20:06:01Z,6.116666667,1025,17/1/2014,1,1,House 34,Vann Edvard
36.06765,24.90253,1/10/2014 20:02,34,2014-01-10T20:02:55Z,0.016666667,1087.1,10/1/2014,0,1,House 34,Vann Edvard
36.06766,24.90244,1/10/2014 18:47,34,2014-01-10T18:47:01Z,73.25,0.016666667,10/1/2014,1,0,House 34,Vann Edvard
36.06766,24.90247,01/14/2014 17:17:46,34,2014-01-14T17:17:46Z,0.066666667,84.25,14/1/2014,0,1,House 34,Vann Edvard
36.06766,24.90247,1/11/2014 14:10,34,2014-01-11T14:10:01Z,1087.1,0,11/1/2014,1,0,House 34,Vann Edvard
36.06767,24.90245,01/16/2014 18:18:01,34,2014-01-16T18:18:01Z,52.25,0,16/1/2014,1,0,House 34,Vann Edvard
36.06767,24.90246,01/14/2014 18:42:01,34,2014-01-14T18:42:01Z,84.25,0,14/1/2014,1,0,House 34,Vann Edvard
36.06767,24.90249,01/14/2014 07:07:01,34,2014-01-14T07:07:01Z,646,0.016666667,14/1/2014,1,0,House 34,Vann Edvard
36.06767,24.90249,1/9/2014 20:34,34,2014-01-09T20:34:45Z,0.1,646.2666667,9/1/2014,0,1,House 34,Vann Edvard
36.06767,24.90251,01/13/2014 07:05:01,34,2014-01-13T07:05:01Z,2117.116667,0.066666667,13/1/2014,1,0,House 34,Vann Edvard
36.06767,24.90252,01/13/2014 20:15:53,34,2014-01-13T20:15:53Z,0.016666667,5.133333333,13/1/2014,0,1,House 34,Vann Edvard
36.06768,24.9025,1/6/2014 17:20,34,2014-01-06T17:20:46Z,0.016666667,819.25,6/1/2014,0,1,House 34,Vann Edvard
36.06769,24.90246,01/19/2014 12:32:01,34,2014-01-19T12:32:01Z,1003.2,0,19/1/2014,1,0,House 34,Vann Edvard
36.06769,24.9025,01/16/2014 17:25:46,34,2014-01-16T17:25:46Z,0.066666667,52.25,16/1/2014,0,1,House 34,Vann Edvard
36.06769,24.90251,01/15/2014 07:30:01,34,2014-01-15T07:30:01Z,682,0,15/1/2014,1,0,House 34,Vann Edvard
36.06769,24.90252,1/10/2014 7:21,34,2014-01-10T07:21:01Z,646.2666667,0.033333333,10/1/2014,1,0,House 34,Vann Edvard
36.0677,24.89918,01/13/2014 21:12:18,12,2014-01-13T21:12:18Z,0.016666667,6.716666667,13/1/2014,0,1,House 12,Cocinaro Hideki
36.0677,24.90246,01/14/2014 20:08:01,34,2014-01-14T20:08:01Z,0.216666667,682,14/1/2014,0,1,House 34,Vann Edvard
36.0677,24.90254,01/17/2014 19:59:54,34,2014-01-17T19:59:54Z,0.033333333,6.116666667,17/1/2014,0,1,House 34,Vann Edvard
36.0677,24.90254,1/8/2014 7:49,34,2014-01-08T07:49:01Z,694.1,0,8/1/2014,1,0,House 34,Vann Edvard
36.06771,24.90246,1/7/2014 7:00,34,2014-01-07T07:00:01Z,819.25,0,7/1/2014,1,0,House 34,Vann Edvard
36.06771,24.90246,1/7/2014 20:14,34,2014-01-07T20:14:55Z,0.016666667,694.1,7/1/2014,0,1,House 34,Vann Edvard
36.06771,24.90248,01/17/2014 18:00:01,34,2014-01-17T18:00:01Z,41.25,0.033333333,17/1/2014,1,0,House 34,Vann Edvard
36.06771,24.90249,01/16/2014 07:41:01,34,2014-01-16T07:41:01Z,616.9833333,0.05,16/1/2014,1,0,House 34,Vann Edvard
36.06772,24.89912,1/11/2014 18:25,12,2014-01-11T18:25:01Z,236.9333333,0.05,11/1/2014,1,0,House 12,Cocinaro Hideki
36.06772,24.90246,01/15/2014 17:38:46,34,2014-01-15T17:38:46Z,0.033333333,106.25,15/1/2014,0,1,House 34,Vann Edvard
36.06773,24.89911,1/10/2014 17:20,12,2014-01-10T17:20:41Z,0.033333333,96.33333333,10/1/2014,0,1,House 12,Cocinaro Hideki
36.06773,24.89915,1/11/2014 20:44,12,2014-01-11T20:44:03Z,0.066666667,9.966666667,11/1/2014,0,1,House 12,Cocinaro Hideki
36.06773,24.89915,01/17/2014 07:38:01,12,2014-01-17T07:38:01Z,653.7,0,17/1/2014,1,0,House 12,Cocinaro Hideki
36.06773,24.89917,1/11/2014 14:28,12,2014-01-11T14:28:05Z,0.016666667,236.9333333,11/1/2014,0,1,House 12,Cocinaro Hideki
36.06773,24.89919,1/12/2014 19:32,12,2014-01-12T19:32:19Z,0.016666667,726.7,12/1/2014,0,1,House 12,Cocinaro Hideki
36.06773,24.90245,1/9/2014 7:12,34,2014-01-09T07:12:01Z,813.25,0.033333333,9/1/2014,1,0,House 34,Vann Edvard
36.06773,24.90246,01/15/2014 19:25:01,34,2014-01-15T19:25:01Z,106.25,0,15/1/2014,1,0,House 34,Vann Edvard
36.06773,24.90248,1/9/2014 17:25,34,2014-01-09T17:25:46Z,0.016666667,78.25,9/1/2014,0,1,House 34,Vann Edvard
36.06773,24.90251,1/11/2014 19:47,34,2014-01-11T19:47:54Z,0.016666667,2117.116667,11/1/2014,0,1,House 34,Vann Edvard
36.06773,24.90251,01/17/2014 07:44:01,34,2014-01-17T07:44:01Z,712.1,0.016666667,17/1/2014,1,0,House 34,Vann Edvard
36.06773,24.90253,01/16/2014 19:51:55,34,2014-01-16T19:51:55Z,0.033333333,712.1,16/1/2014,0,1,House 34,Vann Edvard
36.06774,24.87149,1/11/2014 23:25,29,2014-01-11T23:25:14Z,0.016666667,29.78333333,11/1/2014,0,1,U-Pump,Ovan Bertrand
36.06774,24.87149,1/6/2014 17:30,23,2014-01-06T17:30:01Z,18,0,6/1/2014,1,0,U-Pump,Lagos Varja
36.06774,24.8715,01/13/2014 12:35:15,24,2014-01-13T12:35:15Z,0.016666667,46.76666667,13/1/2014,0,1,U-Pump,Mies Minke
36.06774,24.90243,1/7/2014 18:54,34,2014-01-07T18:54:01Z,80.25,0.016666667,7/1/2014,1,0,House 34,Vann Edvard
36.06774,24.90248,01/17/2014 17:18:46,34,2014-01-17T17:18:46Z,0.05,41.25,17/1/2014,0,1,House 34,Vann Edvard
36.06774,24.90248,1/10/2014 17:33,34,2014-01-10T17:33:46Z,0.05,73.25,10/1/2014,0,1,House 34,Vann Edvard
36.06774,24.90249,01/13/2014 19:10:01,34,2014-01-13T19:10:01Z,105.25,0.066666667,13/1/2014,1,0,House 34,Vann Edvard
36.06774,24.90251,1/7/2014 17:33,34,2014-01-07T17:33:46Z,0.016666667,80.25,7/1/2014,0,1,House 34,Vann Edvard
36.06775,24.8715,1/11/2014 23:55,29,2014-01-11T23:55:01Z,29.78333333,0,11/1/2014,1,0,U-Pump,Ovan Bertrand
36.06775,24.87151,1/6/2014 16:50,23,2014-01-06T16:50:12Z,0.016666667,21.81666667,6/1/2014,0,1,U-Pump,Lagos Varja
36.06775,24.89907,01/13/2014 17:33:41,12,2014-01-13T17:33:41Z,0.033333333,75.33333333,13/1/2014,0,1,House 12,Cocinaro Hideki
36.06775,24.89916,01/16/2014 20:44:19,12,2014-01-16T20:44:19Z,0.05,653.7,16/1/2014,0,1,House 12,Cocinaro Hideki
36.06775,24.90245,1/9/2014 18:44,34,2014-01-09T18:44:01Z,78.25,0,9/1/2014,1,0,House 34,Vann Edvard
36.06775,24.90248,01/18/2014 19:48:49,34,2014-01-18T19:48:49Z,0.033333333,1003.2,18/1/2014,0,1,House 34,Vann Edvard
36.06775,24.90248,01/15/2014 21:24:02,34,2014-01-15T21:24:02Z,3.316666667,616.9833333,15/1/2014,0,1,House 34,Vann Edvard
36.06776,24.8715,1/6/2014 17:12,23,2014-01-06T17:12:01Z,21.81666667,18,6/1/2014,1,1,U-Pump,Lagos Varja
36.06776,24.89907,01/16/2014 17:45:41,12,2014-01-16T17:45:41Z,0.016666667,102.3333333,16/1/2014,0,1,House 12,Cocinaro Hideki
36.06776,24.89908,1/6/2014 17:18,12,2014-01-06T17:18:41Z,0.066666667,93.33333333,6/1/2014,0,1,House 12,Cocinaro Hideki
36.06776,24.90245,01/13/2014 20:21:01,34,2014-01-13T20:21:01Z,5.133333333,646,13/1/2014,1,1,House 34,Vann Edvard
36.06776,24.90246,01/13/2014 17:24:46,34,2014-01-13T17:24:46Z,0.033333333,105.25,13/1/2014,0,1,House 34,Vann Edvard
36.06777,24.87149,01/13/2014 13:22:01,24,2014-01-13T13:22:01Z,46.76666667,0,13/1/2014,1,0,U-Pump,Mies Minke
36.06777,24.89913,01/16/2014 07:26:01,12,2014-01-16T07:26:01Z,702.4333333,0.033333333,16/1/2014,1,0,House 12,Cocinaro Hideki
36.06777,24.89914,1/11/2014 13:01,12,2014-01-11T13:01:01Z,989.7,0,11/1/2014,1,0,House 12,Cocinaro Hideki
36.06777,24.89917,1/11/2014 20:54,12,2014-01-11T20:54:01Z,9.966666667,1293,11/1/2014,1,1,House 12,Cocinaro Hideki
36.06778,24.8991,01/13/2014 21:19:01,12,2014-01-13T21:19:01Z,6.716666667,596,13/1/2014,1,1,House 12,Cocinaro Hideki
36.06778,24.89913,1/9/2014 7:04,12,2014-01-09T07:04:01Z,589,0.033333333,9/1/2014,1,0,House 12,Cocinaro Hideki
36.06779,24.89907,01/17/2014 17:42:41,12,2014-01-17T17:42:41Z,0.033333333,70.33333333,17/1/2014,0,1,House 12,Cocinaro Hideki
36.06779,24.89908,1/6/2014 18:52,12,2014-01-06T18:52:01Z,93.33333333,0,6/1/2014,1,0,House 12,Cocinaro Hideki
36.06779,24.89919,01/15/2014 17:39:41,12,2014-01-15T17:39:41Z,0.016666667,67.33333333,15/1/2014,0,1,House 12,Cocinaro Hideki
36.0678,24.89908,01/16/2014 19:28:01,12,2014-01-16T19:28:01Z,102.3333333,0,16/1/2014,1,0,House 12,Cocinaro Hideki
36.0678,24.89915,01/13/2014 18:49:01,12,2014-01-13T18:49:01Z,75.33333333,0,13/1/2014,1,0,House 12,Cocinaro Hideki
36.0678,24.89917,01/17/2014 18:53:01,12,2014-01-17T18:53:01Z,70.33333333,0.016666667,17/1/2014,1,0,House 12,Cocinaro Hideki
36.06781,24.89909,01/13/2014 07:39:01,12,2014-01-13T07:39:01Z,726.7,0,13/1/2014,1,0,House 12,Cocinaro Hideki
36.06781,24.89909,01/15/2014 19:43:35,12,2014-01-15T19:43:35Z,0.05,702.4333333,15/1/2014,0,1,House 12,Cocinaro Hideki
36.06781,24.89911,1/8/2014 7:10,12,2014-01-08T07:10:01Z,828.3333333,0.016666667,8/1/2014,1,0,House 12,Cocinaro Hideki
36.06781,24.89914,01/14/2014 20:05:19,12,2014-01-14T20:05:19Z,0.05,665.7,14/1/2014,0,1,House 12,Cocinaro Hideki
36.06782,24.89909,1/7/2014 7:08,12,2014-01-07T07:08:01Z,627,0.033333333,7/1/2014,1,0,House 12,Cocinaro Hideki
36.06782,24.89912,01/15/2014 07:11:01,12,2014-01-15T07:11:01Z,665.7,0.016666667,15/1/2014,1,0,House 12,Cocinaro Hideki
36.06782,24.89913,1/10/2014 20:31,12,2014-01-10T20:31:19Z,0.016666667,989.7,10/1/2014,0,1,House 12,Cocinaro Hideki
36.06782,24.89916,01/14/2014 17:30:41,12,2014-01-14T17:30:41Z,0.066666667,115.3333333,14/1/2014,0,1,House 12,Cocinaro Hideki
36.06782,24.89917,1/10/2014 7:29,12,2014-01-10T07:29:01Z,848.3333333,0,10/1/2014,1,0,House 12,Cocinaro Hideki
36.06783,24.89911,01/15/2014 18:47:01,12,2014-01-15T18:47:01Z,67.33333333,0.05,15/1/2014,1,0,House 12,Cocinaro Hideki
36.06783,24.89912,1/6/2014 20:41,12,2014-01-06T20:41:01Z,0.75,627,6/1/2014,0,1,House 12,Cocinaro Hideki
36.06783,24.89913,01/17/2014 21:01:01,12,2014-01-17T21:01:01Z,0.633333333,2721,17/1/2014,0,1,House 12,Cocinaro Hideki
36.06783,24.89916,1/9/2014 17:20,12,2014-01-09T17:20:41Z,0.05,848.3333333,9/1/2014,0,1,House 12,Cocinaro Hideki
36.06784,24.89909,01/14/2014 19:26:01,12,2014-01-14T19:26:01Z,115.3333333,0,14/1/2014,1,0,House 12,Cocinaro Hideki
36.06784,24.89909,01/14/2014 07:15:01,12,2014-01-14T07:15:01Z,596,0.016666667,14/1/2014,1,0,House 12,Cocinaro Hideki
36.06784,24.89915,1/10/2014 18:57,12,2014-01-10T18:57:01Z,96.33333333,0,10/1/2014,1,0,House 12,Cocinaro Hideki
36.06784,24.89917,1/8/2014 17:34,12,2014-01-08T17:34:41Z,0.066666667,107.3333333,8/1/2014,0,1,House 12,Cocinaro Hideki
36.06784,24.89917,01/19/2014 18:22:01,12,2014-01-19T18:22:01Z,2721,0.016666667,19/1/2014,1,0,House 12,Cocinaro Hideki
36.06785,24.89907,1/8/2014 19:22,12,2014-01-08T19:22:01Z,107.3333333,0.016666667,8/1/2014,1,0,House 12,Cocinaro Hideki
36.06785,24.8991,1/12/2014 18:27,12,2014-01-12T18:27:01Z,1293,0.033333333,12/1/2014,1,0,House 12,Cocinaro Hideki
36.06785,24.89913,1/7/2014 17:21,12,2014-01-07T17:21:41Z,0.016666667,828.3333333,7/1/2014,0,1,House 12,Cocinaro Hideki
36.06785,24.89914,1/8/2014 21:15,12,2014-01-08T21:15:01Z,1.616666667,589,8/1/2014,0,1,House 12,Cocinaro Hideki
36.06923,24.8842,1/10/2014 7:25,27,2014-01-10T07:25:01Z,663.6666667,0.033333333,10/1/2014,1,0,House 27,Orilla Kare
36.06923,24.88425,1/7/2014 17:22,27,2014-01-07T17:22:51Z,0.033333333,110.1666667,7/1/2014,0,1,House 27,Orilla Kare
36.06923,24.88425,01/14/2014 18:46:01,27,2014-01-14T18:46:01Z,90.16666667,0,14/1/2014,1,0,House 27,Orilla Kare
36.06923,24.88425,1/8/2014 7:19,27,2014-01-08T07:19:01Z,621.6666667,0,8/1/2014,1,0,House 27,Orilla Kare
36.06923,24.88425,01/16/2014 19:10:01,27,2014-01-16T19:10:01Z,106.1666667,0,16/1/2014,1,0,House 27,Orilla Kare
36.06923,24.88426,1/11/2014 18:44,27,2014-01-11T18:44:01Z,1509.166667,0.016666667,11/1/2014,1,0,House 27,Orilla Kare
36.06924,24.88419,01/16/2014 20:59:21,27,2014-01-16T20:59:21Z,0.033333333,633.6666667,16/1/2014,0,1,House 27,Orilla Kare
36.06924,24.88419,1/9/2014 7:25,27,2014-01-09T07:25:01Z,851.1666667,0.016666667,9/1/2014,1,0,House 27,Orilla Kare
36.06924,24.88424,1/8/2014 17:13,27,2014-01-08T17:13:51Z,0.016666667,851.1666667,8/1/2014,0,1,House 27,Orilla Kare
36.06924,24.88425,1/12/2014 19:55,27,2014-01-12T19:55:21Z,0.016666667,689.6666667,12/1/2014,0,1,House 27,Orilla Kare
36.06925,24.88418,01/15/2014 18:51:01,27,2014-01-15T18:51:01Z,74.16666667,0,15/1/2014,1,0,House 27,Orilla Kare
36.06925,24.88421,1/10/2014 17:34,27,2014-01-10T17:34:51Z,0.05,1509.166667,10/1/2014,0,1,House 27,Orilla Kare
36.06925,24.88422,01/15/2014 20:00:21,27,2014-01-15T20:00:21Z,0.05,663.6666667,15/1/2014,0,1,House 27,Orilla Kare
36.06925,24.88426,1/12/2014 13:05,27,2014-01-12T13:05:01Z,981.6666667,0,12/1/2014,1,0,House 27,Orilla Kare
36.06926,24.88419,01/17/2014 19:30:21,27,2014-01-17T19:30:21Z,0.05,2486.666667,17/1/2014,0,1,House 27,Orilla Kare
36.06926,24.8842,01/14/2014 07:48:01,27,2014-01-14T07:48:01Z,870.1666667,0,14/1/2014,1,0,House 27,Orilla Kare
36.06926,24.88422,1/9/2014 18:52,27,2014-01-09T18:52:01Z,97.16666667,0.016666667,9/1/2014,1,0,House 27,Orilla Kare
36.06926,24.88423,01/13/2014 07:25:01,27,2014-01-13T07:25:01Z,689.6666667,0,13/1/2014,1,0,House 27,Orilla Kare
36.06926,24.88426,01/16/2014 17:23:51,27,2014-01-16T17:23:51Z,0.033333333,106.1666667,16/1/2014,0,1,House 27,Orilla Kare
36.06926,24.88426,01/15/2014 07:36:01,27,2014-01-15T07:36:01Z,648,0,15/1/2014,1,0,House 27,Orilla Kare
36.06927,24.8842,1/6/2014 17:28,27,2014-01-06T17:28:51Z,0.016666667,91.16666667,6/1/2014,0,1,House 27,Orilla Kare
36.06927,24.88421,01/14/2014 20:48:01,27,2014-01-14T20:48:01Z,1.7,648,14/1/2014,0,1,House 27,Orilla Kare
36.06928,24.88418,1/9/2014 17:14,27,2014-01-09T17:14:51Z,0.016666667,97.16666667,9/1/2014,0,1,House 27,Orilla Kare
36.06928,24.88422,1/6/2014 21:08,27,2014-01-06T21:08:21Z,0.016666667,613.6666667,6/1/2014,0,1,House 27,Orilla Kare
36.06928,24.88422,01/13/2014 17:17:51,27,2014-01-13T17:17:51Z,0.016666667,870.1666667,13/1/2014,0,1,House 27,Orilla Kare
36.06928,24.88425,1/12/2014 14:07,27,2014-01-12T14:07:01Z,2.283333333,283,12/1/2014,0,1,House 27,Orilla Kare
36.06929,24.88417,1/9/2014 20:21,27,2014-01-09T20:21:21Z,0.05,663.6666667,9/1/2014,0,1,House 27,Orilla Kare
36.06929,24.88418,1/7/2014 20:57,27,2014-01-07T20:57:21Z,0.033333333,621.6666667,7/1/2014,0,1,House 27,Orilla Kare
36.06929,24.88419,01/19/2014 12:57:01,27,2014-01-19T12:57:01Z,2486.666667,0,19/1/2014,1,0,House 27,Orilla Kare
36.06929,24.88425,1/7/2014 19:13,27,2014-01-07T19:13:01Z,110.1666667,0.016666667,7/1/2014,1,0,House 27,Orilla Kare
36.06929,24.88426,01/16/2014 07:04:01,27,2014-01-16T07:04:01Z,663.6666667,0.016666667,16/1/2014,1,0,House 27,Orilla Kare
36.0693,24.88425,1/11/2014 20:43,27,2014-01-11T20:43:21Z,0.016666667,981.6666667,11/1/2014,0,1,House 27,Orilla Kare
36.06931,24.88417,01/17/2014 18:07:01,27,2014-01-17T18:07:01Z,50.16666667,0.016666667,17/1/2014,1,0,House 27,Orilla Kare
36.06931,24.88417,01/17/2014 07:33:01,27,2014-01-17T07:33:01Z,633.6666667,0,17/1/2014,1,0,House 27,Orilla Kare
36.06931,24.88422,1/6/2014 19:00,27,2014-01-06T19:00:01Z,91.16666667,0.05,6/1/2014,1,0,House 27,Orilla Kare
36.06931,24.88423,1/7/2014 7:22,27,2014-01-07T07:22:01Z,613.6666667,0,7/1/2014,1,0,House 27,Orilla Kare
36.06931,24.88425,01/15/2014 17:36:51,27,2014-01-15T17:36:51Z,0.016666667,74.16666667,15/1/2014,0,1,House 27,Orilla Kare
36.06932,24.88416,1/12/2014 18:50,27,2014-01-12T18:50:01Z,283,0.016666667,12/1/2014,1,0,House 27,Orilla Kare
36.06932,24.88424,01/17/2014 17:16:51,27,2014-01-17T17:16:51Z,0.033333333,50.16666667,17/1/2014,0,1,House 27,Orilla Kare
36.06932,24.88424,01/14/2014 17:15:51,27,2014-01-14T17:15:51Z,0.05,90.16666667,14/1/2014,0,1,House 27,Orilla Kare
36.06943,24.87318,01/14/2014 08:10:02,9,2014-01-14T08:10:02Z,10.08333333,0.016666667,14/1/2014,1,0,NA,Cazar Gustav
36.06944,24.87306,1/10/2014 8:10,9,2014-01-10T08:10:00Z,10.03333333,0.016666667,10/1/2014,1,0,NA,Cazar Gustav
36.06945,24.84148,1/10/2014 12:20,24,2014-01-10T12:20:01Z,58.98333333,0.033333333,10/1/2014,1,0,Meeting Point 5,Mies Minke
36.06945,24.84153,01/16/2014 12:19:01,21,2014-01-16T12:19:01Z,49,0,16/1/2014,1,0,Meeting Point 5,Osvaldo Hennie
36.06946,24.84148,01/14/2014 11:22:02,15,2014-01-14T11:22:02Z,0.016666667,47.98333333,14/1/2014,0,1,Meeting Point 5,Bodrogi Loreto
36.06946,24.84157,1/11/2014 12:44,15,2014-01-11T12:44:01Z,17,0.016666667,11/1/2014,1,0,Meeting Point 5,Bodrogi Loreto
36.06947,24.84151,1/11/2014 12:27,15,2014-01-11T12:27:01Z,73.66666667,17,11/1/2014,1,1,Meeting Point 5,Bodrogi Loreto
36.06947,24.8416,1/11/2014 11:13,15,2014-01-11T11:13:21Z,0.033333333,73.66666667,11/1/2014,0,1,Meeting Point 5,Bodrogi Loreto
36.06948,24.8415,1/10/2014 11:21,24,2014-01-10T11:21:02Z,0.016666667,58.98333333,10/1/2014,0,1,Meeting Point 5,Mies Minke
36.06949,24.8415,01/16/2014 11:30:01,21,2014-01-16T11:30:01Z,4,49,16/1/2014,0,1,Meeting Point 5,Osvaldo Hennie
36.06949,24.84152,1/9/2014 11:43,13,2014-01-09T11:43:24Z,2.383333333,41.61666667,9/1/2014,0,1,Meeting Point 5,Ferro Inga
36.06949,24.84154,1/9/2014 12:25,13,2014-01-09T12:25:01Z,41.61666667,0,9/1/2014,1,0,Meeting Point 5,Ferro Inga
36.06951,24.84157,1/7/2014 11:44,15,2014-01-07T11:44:02Z,0.05,35.98333333,7/1/2014,0,1,Meeting Point 5,Bodrogi Loreto
36.06951,24.84159,01/16/2014 11:22:02,24,2014-01-16T11:22:02Z,0.1,72.98333333,16/1/2014,0,1,Meeting Point 5,Mies Minke
36.06952,24.84152,01/16/2014 12:35:01,24,2014-01-16T12:35:01Z,72.98333333,0.133333333,16/1/2014,1,0,Meeting Point 5,Mies Minke
36.06953,24.84147,01/14/2014 12:10:01,15,2014-01-14T12:10:01Z,47.98333333,0,14/1/2014,1,0,Meeting Point 5,Bodrogi Loreto
36.06953,24.84147,1/7/2014 12:20,15,2014-01-07T12:20:01Z,35.98333333,0,7/1/2014,1,0,Meeting Point 5,Bodrogi Loreto
36.06962,24.86909,1/7/2014 17:10,9,2014-01-07T17:10:00Z,192.5666667,0.016666667,7/1/2014,1,0,NA,Cazar Gustav
36.06964,24.8702,01/16/2014 08:10:02,9,2014-01-16T08:10:02Z,696.8166667,0.016666667,16/1/2014,1,0,NA,Cazar Gustav
36.06989,24.84868,1/11/2014 18:25,28,2014-01-11T18:25:52Z,0.016666667,101.15,11/1/2014,0,1,NA,Borrasca Isande
36.07012,24.84891,1/11/2014 20:07,28,2014-01-11T20:07:01Z,101.15,0,11/1/2014,1,0,NA,Borrasca Isande
36.07062,24.89518,01/19/2014 18:41:01,31,2014-01-19T18:41:01Z,166.55,0.066666667,19/1/2014,1,0,Chostus Hotel,
36.07063,24.89524,01/14/2014 13:32:01,33,2014-01-14T13:32:01Z,143.9,0.15,14/1/2014,1,0,Chostus Hotel,Tempestad Brand
36.07064,24.89522,1/8/2014 13:01,7,2014-01-08T13:01:01Z,103.9,0,8/1/2014,1,0,Chostus Hotel,Orilla Elsa
36.07064,24.89528,01/17/2014 11:22:07,33,2014-01-17T11:22:07Z,0.083333333,159.9,17/1/2014,0,1,Chostus Hotel,Tempestad Brand
36.07065,24.89519,01/14/2014 11:20:07,7,2014-01-14T11:20:07Z,0.1,119.9,14/1/2014,0,1,Chostus Hotel,Orilla Elsa
36.07065,24.89525,01/18/2014 12:35:01,31,2014-01-18T12:35:01Z,1138.9,0,18/1/2014,1,0,Chostus Hotel,
36.07065,24.89525,1/10/2014 11:10,7,2014-01-10T11:10:01Z,2.966666667,123,10/1/2014,0,1,Chostus Hotel,Orilla Elsa
36.07066,24.89522,01/18/2014 13:52:36,31,2014-01-18T13:52:36Z,0.033333333,8.416666667,18/1/2014,0,1,Chostus Hotel,
36.07066,24.89523,01/17/2014 14:02:01,33,2014-01-17T14:02:01Z,159.9,0.066666667,17/1/2014,1,0,Chostus Hotel,Tempestad Brand
36.07066,24.89527,01/17/2014 11:34:57,7,2014-01-17T11:34:57Z,7.85,145.0666667,17/1/2014,1,1,Chostus Hotel,Orilla Elsa
36.07067,24.89517,01/19/2014 15:54:28,31,2014-01-19T15:54:28Z,0.016666667,166.55,19/1/2014,0,1,Chostus Hotel,
